room_id,url,rating,city,contextualPicturesCount,lat,long,listingObjType,pdpUrlType,name,roomTypeCategory,reviewCount,canInstantBook,weeklyPriceFactor,structuredStayDisplayPrice,price,price_full,maxGuestCapacity,SYSTEM_VIEW_MOUNTAIN,SYSTEM_COOKING_BASICS,SYSTEM_WI_FI,SYSTEM_WORKSPACE,SYSTEM_MAPS_CAR_RENTAL,SYSTEM_POOL,SYSTEM_JACUZZI,SYSTEM_PETS,SYSTEM_NO_DETECTOR_CO2,SYSTEM_NO_DETECTOR_SMOKE,SYSTEM_FLOWER,SYSTEM_VIEW_OCEAN,SYSTEM_SURVEILLANCE,SYSTEM_SNOWFLAKE,SYSTEM_FIREPIT,isSuperHost,isVerified,yearHosting,SYSTEM_LOCK_ON_DOOR,SYSTEM_WASHER,SYSTEM_VIEW_CITY,SYSTEM_TV,SYSTEM_PATIO_BALCONY,SYSTEM_LUGGAGE_DROP,SYSTEM_HAIRDRYER,SYSTEM_REFRIGERATOR,SYSTEM_DRYER,SYSTEM_ELEVATOR,SYSTEM_BOAT_SAIL,SYSTEM_BREAKFAST,SYSTEM_NO_LOCK_ON_DOOR,SYSTEM_BATHTUB,SYSTEM_FIREPLACE,SYSTEM_MAPS_RESORT,SYSTEM_SMOKING_ALLOWED,SYSTEM_CALENDAR,SYSTEM_GYM,SYSTEM_GOLF,SYSTEM_EV_CHARGER,SYSTEM_BEACH,SYSTEM_PIANO
22411752,https://www.airbnb.com.vn/rooms/22411752,"5,0",Sóc Sơn,23,21.29071,105.78411,REGULAR,,BRICK HOME Sóc Sơn,entire_home,3,False,,/ đêm,6.005,₫6.005.493,15,True,True,True,,True,True,True,,,,True,True,,,,,,,,True,,,,,,,True,,,,,,,,,,,,,,
703944571177717976,https://www.airbnb.com.vn/rooms/703944571177717976,,Phúc Yên,28,21.34553,105.719,REGULAR,,Nơi để bạn hòa mình vào MẸ thiên nhiên,entire_home,,False,,/ đêm,5.597,₫5.597.414,10,,True,True,True,True,True,,,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
44837713,https://www.airbnb.com.vn/rooms/44837713,,Phúc Yên,7,21.31374,105.7132,REGULAR,,Khách sạn Lakeside Đại Lải - Phòng cao cấp,private_room,,False,,/ đêm,912.942,₫912.942,2,,,True,,True,True,True,,False,,,,,True,,,,,,,,True,,,True,,,,,True,,,,,True,,,,,,
840383591569747474,https://www.airbnb.com.vn/rooms/840383591569747474,,Phúc Yên,30,21.34118465455873,105.71592645166777,REGULAR,,Villa 4 PN Mayfair B101 Flamingo Đại Lải Resort,entire_home,,False,,/ đêm,5.530,₫5.530.600,12,,True,True,,True,True,,,False,False,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50628528,https://www.airbnb.com.vn/rooms/50628528,,Minh Phú,30,21.29294,105.78418,REGULAR,,G’ Villa homestay Sóc Sơn/3BRs/Hồ bơi chung,entire_home,,False,,/ đêm,6.934,₫6.934.625,16,,True,True,True,True,True,,True,False,False,,,,True,,,,,,,,,,,,,True,,,,,,,,,,,,,,
844461923000373961,https://www.airbnb.com.vn/rooms/844461923000373961,,Sóc Sơn,18,21.28926,105.78445,REGULAR,,Standard Bungalow  2 - Amaya,entire_home,,False,,/ đêm,2.941,₫2.941.177,2,,,True,True,True,True,,,,,True,,,True,,,,,,,,True,,True,True,,,,,,,True,,,,,,,,,
862450501131026199,https://www.airbnb.com.vn/rooms/862450501131026199,,Phúc Yên,30,21.32301,105.72434,REGULAR,,Nhà gỗ Đại Lải com,private_room,,False,,/ đêm,,,8,,True,True,True,True,True,,,False,False,,True,True,,,False,True,,,,,,,,,,,,,,False,,,,,,,,,,
817875832035087781,https://www.airbnb.com.vn/rooms/817875832035087781,,Minh Trí,6,21.33431,105.78366,REGULAR,,Hàng rào thú vị,entire_home,,False,,/ đêm,2.149,₫2.149.766,6,,True,True,True,True,,True,,False,False,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,True
44651741,https://www.airbnb.com.vn/rooms/44651741,,Tam Dao,5,21.45497,105.64411,REGULAR,,MAY House1,private_room,,False,,/ đêm,1.429,₫1.429.859,6,,True,True,True,True,True,,True,False,False,,,,,,False,True,,,,,True,,,,,,,,,False,,,,,,,,,,
43844790,https://www.airbnb.com.vn/rooms/43844790,,Thị xã Phúc Yên,28,21.33652,105.71328,REGULAR,,Flamingo Dai Lai Resort - Villa E10 Hoang Anh 3BR,entire_home,,False,,/ đêm,7.212,₫7.212.121,8,,True,True,True,True,True,True,,False,False,,True,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
41487373,https://www.airbnb.com.vn/rooms/41487373,,Ba Vì,8,21.20537,105.41715,REGULAR,,Biệt thự mới! Tận hưởng ngôi nhà của bạn ở Ba Vì,entire_home,,False,,/ đêm,936.815,₫936.815,7,,True,True,,True,,,True,,,,,,True,,,,,,True,,True,,,,,,,,True,,,,,,,True,,,,
27065962,https://www.airbnb.com.vn/rooms/27065962,,Sóc Sơn,30,21.29262,105.78334,REGULAR,,Reunion - Chipmunk,entire_home,,False,,/ đêm,3.651,₫3.651.766,10,,True,True,,True,,True,,False,False,True,,,True,,,,,,,,True,True,,,,,,,,,,,,,,,,,,
22438240,https://www.airbnb.com.vn/rooms/22438240,,Thị xã Phúc Yên,9,21.23078,105.70133,REGULAR,,Liberty Place - Liberty HV Hotel - Phòng 403,private_room,,False,,/ đêm,263.898,₫263.898,2,,,True,,True,,,,False,,,,,True,,,,,,True,,True,,True,True,,True,,,,,,,,True,,,,,,
33261015,https://www.airbnb.com.vn/rooms/33261015,,Hai Bà Trưng,26,21.33771,105.71836,REGULAR,,Biệt thự nhìn ra Hồ Flamingo_3 phòng ngủ,entire_home,,False,,/ đêm,7.203,₫7.203.533,10,,True,True,,True,True,,,False,False,,,,True,,,,,,,,True,,,True,,,,,,,,,,,,,,,,
675024160722887610,https://www.airbnb.com.vn/rooms/675024160722887610,,Phúc Yên,30,21.33564734395887,105.71889281272888,REGULAR,,"Biệt thự Flamingo Đại Lải 5 phòng ngủ, máy sưởi, thang máy",private_room,,False,,/ đêm,6.048,₫6.048.238,16,,True,True,True,True,,True,,False,False,,,True,,,,,,,,,True,,,,,,True,,,,,,,,,,,,,
806179312801845053,https://www.airbnb.com.vn/rooms/806179312801845053,,Phúc Yên,7,21.3023824,105.7512549,REPRESENTATIVE,,Biệt thự sang trọng,entire_home,,False,,/ đêm,3.957,₫3.957.600,4,,True,True,,True,,,,,,,,True,,True,,,,,,,,,,True,,,,,,,,,,,,,,,,
16899094,https://www.airbnb.com.vn/rooms/16899094,,Hanoi,30,21.318496754379648,105.77614021301271,REGULAR,,Homestay ven hồ,private_room,,False,,/ đêm,2.282,₫2.282.354,8,,True,True,,True,,,True,False,False,,True,,True,,False,True,,,,,,True,,,,,,,,False,,,,,,,,,,
28368866,https://www.airbnb.com.vn/rooms/28368866,,Sông Lô,6,21.45625,105.36145,REGULAR,,Nhà thiên nhiên,private_room,,False,,/ đêm,342.353,₫342.353,4,,True,True,,True,,,,False,False,,,,True,,False,False,,,True,,True,,True,,,,,,,False,,,,,,,,,,
755638993356995320,https://www.airbnb.com.vn/rooms/755638993356995320,,Phúc Yên,21,21.34663,105.71791,REGULAR,,Villa Bach Thanh F10 Flamingo Dai Lai 400m2,entire_home,,False,,/ đêm,,,6,,True,True,True,True,True,True,,False,,True,,True,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
717609602285768280,https://www.airbnb.com.vn/rooms/717609602285768280,,Sóc Sơn,15,21.29037,105.78564,REGULAR,,Phú Lâm villa - ngôi nhà ven hồ,entire_home,,False,,/ đêm,5.711,₫5.711.591,14,,True,True,,True,True,,True,False,False,,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
697666396495078688,https://www.airbnb.com.vn/rooms/697666396495078688,,Thành phố Vĩnh Yên,30,21.36941,105.62847,REGULAR,,G2 - Biệt thự sang trọng Tam Đảo/8 pho ̀ ng ngu ̉/Hồ bơi riêng,entire_home,,False,,/ đêm,21.750,₫21.750.834,16,True,True,True,True,True,True,True,,False,False,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38856252,https://www.airbnb.com.vn/rooms/38856252,,Phú Cường,25,21.22037,105.78247,REGULAR,,Khách sạn & Du lịch Làng Việt,private_room,,False,,/ đêm,802.991,₫802.991,16,,True,True,True,True,,,,False,,,,,True,,,,,,True,,True,,,,,True,True,,,,,,,,,,,,,
53178582,https://www.airbnb.com.vn/rooms/53178582,,Phúc Yên,26,21.34752,105.75335,REGULAR,,Flamingo Đại Lải Một giường có vé và ăn sáng,private_room,,False,,/ đêm,2.864,₫2.864.354,2,,True,True,,,True,,,False,False,True,True,True,,,False,True,,True,,,,,,,,,,,,,,,True,,,,,,,
806166340455294933,https://www.airbnb.com.vn/rooms/806166340455294933,,Phúc Yên,10,21.3023824,105.7512549,REPRESENTATIVE,,Vườn riêng Bungalow,private_room,,False,,/ đêm,1.260,₫1.260.000,2,,True,True,,True,,,,,,,,True,,True,,,,,,,,True,,True,True,,,,,,,,,,,,,,,
662776494920716715,https://www.airbnb.com.vn/rooms/662776494920716715,,Phúc Yên,17,21.32827,105.7252,REGULAR,,VILLA SIÊU LỚN- ĐẦY ĐỦ TIỆN NGHI-BỂ BƠI VÔ CỰC,entire_home,,False,,/ đêm,22.375,₫22.375.540,16,,True,True,True,True,True,True,,,,True,,True,,,,,,,,,True,,,,,,,,,,,,,,,,True,,,
38334528,https://www.airbnb.com.vn/rooms/38334528,,Thị xã Phúc Yên,30,21.33638,105.71625,REGULAR,,Biệt thự nhìn ra hồ 5 phòng ngủ (Biệt thự B133),entire_home,,False,,/ đêm,4.574,₫4.574.792,16,,True,True,,True,True,,,False,,,True,,True,,,,,,,,True,True,,,,,,,,,True,,,,,,,,,
44134718,https://www.airbnb.com.vn/rooms/44134718,,Thị xã Phúc Yên,19,21.33728,105.72248,REGULAR,,E9 E10 HOÀNG ANH 5 PHÒNG NGỦ FLAMINGO ĐẠI LẢI RESORT,entire_home,,False,,/ đêm,12.556,₫12.556.897,14,,True,True,True,True,True,,,False,False,,True,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
44219362,https://www.airbnb.com.vn/rooms/44219362,,Ba Vì,30,21.18546,105.3621,REGULAR,,Khuyến mãi lớn! Biệt thự hồ bơi ven hồ Hà Nội 4 giường,entire_home,,False,,/ đêm,6.854,₫6.854.121,16,True,True,True,,True,True,,,False,False,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
844486726867822426,https://www.airbnb.com.vn/rooms/844486726867822426,,Sóc Sơn,18,21.29043,105.78535,REGULAR,,Bungalow tiêu chuẩn 3 - Amaya,entire_home,,False,,/ đêm,2.941,₫2.941.177,2,,,True,True,True,True,,,,,True,,,True,,,,,,,,True,,True,True,,,,,,,True,,,,,,,,,
751699464406209226,https://www.airbnb.com.vn/rooms/751699464406209226,,Minh Trí,11,21.28305,105.7462,REGULAR,,wecozy* Zenmy Garden * Rose House,private_room,,False,,/ đêm,2.875,₫2.875.000,4,,True,True,True,True,,,,False,False,,,,,,True,True,,,,,,,,True,,,,,,False,,,,,,,,,,
22588326,https://www.airbnb.com.vn/rooms/22588326,,Thị xã Phúc Yên,16,21.33779,105.72059,REGULAR,,Biệt thự rừng - Phản chiếu quyến rũ trong hồ,private_room,,False,,/ đêm,2.090,₫2.090.659,2,,,True,,True,True,True,,False,False,,,,True,,,,,,,,True,,,True,,,,,True,,,,,,,,,,,
583539514907582625,https://www.airbnb.com.vn/rooms/583539514907582625,,Phúc Yên,12,21.33334,105.716,REGULAR,,3 phòng ngủ vui vẻ có bồn tắm nước nóng,entire_home,,False,,/ đêm,5.705,₫5.705.885,8,,True,True,,True,,True,,False,False,,,True,True,,,,,,,,True,,,,,,,,,,,,,,,,,,,
845899682796369355,https://www.airbnb.com.vn/rooms/845899682796369355,,Sóc Sơn,7,21.28583,105.78943,REGULAR,,VILLA K4 - Latitude21 Retreat,entire_home,,False,,/ đêm,12.104,₫12.104.947,15,,True,True,True,True,True,,True,,,,True,True,True,,,,,,,,True,,,,,,,,,,,,,,,,,,,
658448300820783093,https://www.airbnb.com.vn/rooms/658448300820783093,,tt. Tam Đảo,15,21.45542,105.64606,REGULAR,,Xin chào Bella Hotel Tam ',private_room,,False,,/ đêm,989.020,₫989.020,2,,,True,True,True,,,,False,False,,,,True,,,,,,,,True,,,,,,,,,,,,,,,,,,,
689282281725355450,https://www.airbnb.com.vn/rooms/689282281725355450,,Phúc Yên,30,21.34082,105.71545,REGULAR,,Biệt thự lớn sang trọng cho gia đình tại Flamingo Resort,entire_home,,False,,/ đêm,9.604,₫9.604.907,12,,True,True,,True,True,True,,False,False,,True,True,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
54217065,https://www.airbnb.com.vn/rooms/54217065,,Phúc Yên,17,21.34355,105.71875,REGULAR,,Chim hồng hạc Đại Lải Resort 1 phòng ngủ có bữa sáng,private_room,,False,,/ đêm,3.412,₫3.412.119,2,,,True,True,True,True,,,False,,,,,True,,False,True,,True,,,True,,True,,,,,,,,True,,,,,,,,,
627671592195391410,https://www.airbnb.com.vn/rooms/627671592195391410,,Minh Phú,5,21.283798,105.775864,REGULAR,,GMN Ecogarden Villa 4 br vườn và hồ bơi đẹp,entire_home,,False,,/ đêm,6.847,₫6.847.062,12,,True,True,,True,True,,,False,False,,,True,True,,,,,,True,,True,,,,,,,,,,,,,,,,,,,
35730555,https://www.airbnb.com.vn/rooms/35730555,,Thị xã Phúc Yên,10,21.28469,105.71937,REGULAR,,cho thue 287-279 duong nguyen van linh,entire_home,,False,,/ đêm,2.837,₫2.837.157,1,,True,True,,True,,,True,False,False,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
44839563,https://www.airbnb.com.vn/rooms/44839563,,Phúc Yên,6,21.3134,105.7131,REGULAR,,Lakeside Đại Lải Hotel - Phòng Deluxe,private_room,,False,,/ đêm,1.084,₫1.084.118,2,,,True,,True,True,True,,False,,,,,True,,,,,,,,True,,,True,,,,,True,,,,,True,,,,,,
48533448,https://www.airbnb.com.vn/rooms/48533448,,Minh Phú,17,21.28746,105.78858,REGULAR,,Tropical house Nhà Gác mái 2 tầng xinh xắn,private_room,,False,,/ đêm,2.852,₫2.852.943,4,,True,True,,True,True,,True,False,False,,,True,True,,,,,,,,,True,,,,,,,,,,,,,,,,,,
43872979,https://www.airbnb.com.vn/rooms/43872979,,Thị xã Phúc Yên,30,21.33832,105.7219,REGULAR,,Flamingo Happy Villa - Biệt thự B22 Thiên Yên 05 BR,entire_home,,False,,/ đêm,11.425,₫11.425.888,14,,True,True,,True,True,True,,False,False,,,,True,,,,,,,,True,,,True,,,,,,,,,,,,,,,,
