room_id,url,city,contextualPicturesCount,lat,long,listingObjType,pdpUrlType,name,roomTypeCategory,isSuperHost,isVerified,canInstantBook,weeklyPriceFactor,structuredStayDisplayPrice,maxGuestCapacity,SYSTEM_LOCK_ON_DOOR,SYSTEM_VIEW_CITY,SYSTEM_FLOWER,SYSTEM_WI_FI,SYSTEM_WORKSPACE,SYSTEM_MAPS_CAR_RENTAL,SYSTEM_PETS,SYSTEM_SURVEILLANCE,SYSTEM_NO_DETECTOR_CO2,SYSTEM_NO_DETECTOR_SMOKE,SYSTEM_COOKING_BASICS,SYSTEM_TV,SYSTEM_WASHER,SYSTEM_DRYER,rating,reviewCount,price,price_full,SYSTEM_VIEW_MOUNTAIN,SYSTEM_VIEW_OCEAN,SYSTEM_SNOWFLAKE,yearHosting,SYSTEM_NO_LOCK_ON_DOOR,SYSTEM_HAIRDRYER,SYSTEM_BREAKFAST,SYSTEM_FIREPLACE,SYSTEM_POOL,SYSTEM_FIREPIT,SYSTEM_ELEVATOR,SYSTEM_PATIO_BALCONY,SYSTEM_LUGGAGE_DROP,SYSTEM_SMOKING_ALLOWED,SYSTEM_JACUZZI,SYSTEM_EV_CHARGER,SYSTEM_BATHTUB,SYSTEM_GYM,SYSTEM_CALENDAR,SYSTEM_REFRIGERATOR,SYSTEM_HIGH_CHAIR,SYSTEM_MAPS_RESORT,SYSTEM_SKI
27639293,https://www.airbnb.com.vn/rooms/27639293,Hà Giang,23,22.84966,105.01058,REGULAR,,Bungalow  Phòng đôi - Ký túc xá Green Hill,private_room,,,False,,/ đêm,2,,,,True,,True,,,,False,True,True,,,,,,,,True,True,,,True,True,,,,,,,,,,,,,,,,
22019429,https://www.airbnb.com.vn/rooms/22019429,,30,22.815454483032227,104.98169708251953,REGULAR,,Sống cùng gia đình bản xứ Thái Lan - Nhà của tôi là nhà của bạn,private_room,False,True,False,,/ đêm,2,True,,,True,,True,,,False,False,True,,,,"4,84",68,267.664,₫267.664,,,,7,,True,True,True,,,,,,True,,,,,,,,,
35472241,https://www.airbnb.com.vn/rooms/35472241,Thành phố Ha Giang,18,22.81516,104.99003,REGULAR,,Khách sạn lịch sử Hà Giang - Phòng đôi II,hotel_room,,,False,,/ đêm,2,,,True,True,,True,,,False,False,,True,,,"3,75",4,855.883,₫855.883,,,True,,,True,,,,,,True,True,,,,,,,,,,
626555929920912454,https://www.airbnb.com.vn/rooms/626555929920912454,Đồng Văn,8,23.29234,105.37072,REGULAR,,Phòng gia đình sang trọng-4pax,private_room,,,False,,/ đêm,4,,,,True,True,True,True,True,False,False,True,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
38104976,https://www.airbnb.com.vn/rooms/38104976,Yên Minh,30,23.11855,105.14558,REGULAR,,Không gian riêng của bạn tại nhà khách Thiên An Yến Minh.,private_room,,,False,,/ đêm,16,,,,True,True,True,,,,,True,True,True,True,,,256.765,₫256.765,,,True,,,True,,,,,True,,,,,,,,,,,,
781664400922972234,https://www.airbnb.com.vn/rooms/781664400922972234,Yên Minh,24,22.93635,105.25413,REGULAR,,du già homestay của người Tày,shared_room,,,False,,/ đêm,16,,,,True,,True,True,True,False,False,True,True,True,,,,269.637,₫269.637,,True,,,,,,,,,,,,,,,,,,,,,
772356584275085676,https://www.airbnb.com.vn/rooms/772356584275085676,Bản Luốc,30,22.6804399,104.6762738,REGULAR,,Nername Lashboard Retreat 6- bao gồm bữa sáng,private_room,False,True,False,,/ đêm,2,True,,,True,,True,,True,False,False,True,,,,,,530.000,₫530.000,True,,,,,,,,,True,,,,,,,,,,,,,
41897660,https://www.airbnb.com.vn/rooms/41897660,Tp. Hà Giang,1,22.83005,104.98323,REGULAR,,My House is this your House,private_room,False,True,False,,/ đêm,16,,,,True,True,True,,,,,True,True,True,True,,,268.177,₫268.177,,,True,,False,True,,,,,,,,,,,,,,,,,
690790722919360136,https://www.airbnb.com.vn/rooms/690790722919360136,Thành phố Hà Giang,7,22.77782,104.96935,REGULAR,,Chỗ ở đẹp với hồ bơi 3 phòng,private_room,,,False,,/ đêm,6,,,True,True,True,True,,True,False,False,,True,,,,,2.054,₫2.054.119,,,True,,,,,,True,,,,,,,,,,,,,,
570661554676406239,https://www.airbnb.com.vn/rooms/570661554676406239,Đồng Văn,7,23.27692,105.36167,REGULAR,,Phòng 4 Người Ngoài Ban Công,private_room,,,False,,/ đêm,4,,,,True,True,True,,True,False,False,,True,,,,,627.647,₫627.647,,,True,,,,,,,,,,,,,True,,,,,,,
35069531,https://www.airbnb.com.vn/rooms/35069531,Thành phố Hà Giang,18,22.81519,104.98847,REGULAR,,Khách sạn lịch sử Hà Giang - Phòng đôi,hotel_room,,,False,,/ đêm,2,,,,True,,True,,,False,False,,True,True,True,,,970.000,₫970.000,,,True,,,True,True,,,,,,,,,,,,,,,,
36363453,https://www.airbnb.com.vn/rooms/36363453,Thành phố Hà Giang,30,22.84985,105.01111,REGULAR,,Phòng tập thể - Ký túc xá Green Hill,shared_room,,,False,,/ đêm,8,,,,True,,True,,,,False,True,,True,True,,,401.496,₫401.496,,,True,,,True,True,,,,,,,True,,,,,,,,,
32322887,https://www.airbnb.com.vn/rooms/32322887,Quản Bạ,10,23.04587,105.01574,REGULAR,,Phòng hai giường đơn ở nhà NGHỈ DAO - Nhà dưới đất độc đáo,private_room,False,False,False,,/ đêm,2,,,,True,,True,,True,False,False,,True,,,,,,,,,True,,False,,,True,,,,,,,True,,,,,,,,
779202710807938685,https://www.airbnb.com.vn/rooms/779202710807938685,Chiêm Hóa,11,22.3173,105.21205,REGULAR,,Nhà Trung Quốc,entire_home,,,False,,/ đêm,4,,,,,True,True,,,False,False,,,,,,,341.212,₫341.212,,,,,,,,,,True,,,,,,,,,,True,,,
14078300,https://www.airbnb.com.vn/rooms/14078300,Hà Giang,30,22.81384,104.9823,REGULAR,,Sống cùng gia đình bản xứ Thái Lan - Nhà của tôi là nhà của bạn,private_room,False,True,False,,/ đêm,2,True,,,True,,True,,,False,False,True,,True,,"4,81",166,267.656,₫267.656,,,,7,,,True,,,,,,,,,,,,,,,,
35485996,https://www.airbnb.com.vn/rooms/35485996,Thành phố Ha Giang,18,22.80051,104.97864,REGULAR,,Hi Giang Historic Hotel - Quadruple room (2 Q) II,hotel_room,,,False,,/ đêm,4,,,,True,,True,,,False,False,,True,True,True,,,1.460,₫1.460.707,,,True,,,True,True,,,,,,,,,,,,,,,,
48785747,https://www.airbnb.com.vn/rooms/48785747,Thành phố Hà Giang,17,22.83407,104.99242,REGULAR,,Memoryhostel  hà Giang,private_room,,,False,,/ đêm,16,,,,True,True,True,True,,False,False,True,,True,,,,285.294,₫285.294,,,True,,,True,,,,,,,,,,,,,,,,,
34260562,https://www.airbnb.com.vn/rooms/34260562,Lũng Cú,30,23.36398,105.30964,REGULAR,,Đồng Văn*Lô * Lô * 6PaxVillage * Bồn tắm bên ngoài,shared_room,,,False,,/ đêm,6,,,True,True,,True,,,False,False,,,,,,,256.968,₫256.968,,,,,,True,True,,,,,True,,,,,,,,,,,
43664751,https://www.airbnb.com.vn/rooms/43664751,Hà Giang,1,23.04413,105.19634,REGULAR,,"NHÀ TÔI, ĐÂY LÀ NHÀ CỦA BẠN",private_room,False,True,False,,/ đêm,15,,,,True,True,True,True,,False,False,,True,True,True,,1,279.588,₫279.588,,,,3,False,,,,,,,,,,,,,,,,,,
54261176,https://www.airbnb.com.vn/rooms/54261176,Thành phố Hà Giang,1,22.83226,104.98668,REGULAR,,"Nhà của tôi, đó là nhà của bạn",private_room,False,True,False,,/ đêm,10,,,True,True,True,True,,True,,,True,,,,,1,,,,True,,3,False,,,,,,,,,,True,,,,,,,,
22152169,https://www.airbnb.com.vn/rooms/22152169,Lũng Cú,8,23.36475,105.31078,REGULAR,,Tour sống cùng gia đình bản xứ và đi bộ đường dài Giường ký túc xá,shared_room,,,False,,/ đêm,16,,,,True,,,,,False,False,True,,,,"4,33",6,265.894,₫265.894,,,,,,,True,True,,,,,,True,,,,,,,,,
653436991943011437,https://www.airbnb.com.vn/rooms/653436991943011437,Thành phố Hà Giang,9,22.81386,104.96405,REPRESENTATIVE,,Hà Giang Ali Hostel Phòng Đôi 2 Giường 207,private_room,False,False,False,,/ đêm,4,True,,,True,True,True,,True,False,False,,True,True,True,,,400.000,₫400.000,,,,,,,,,,,,,,,,,,,,,,,
617747986929834473,https://www.airbnb.com.vn/rooms/617747986929834473,Thông Nguyên,25,22.57531,104.74605,REPRESENTATIVE,,Panhou Retreat - Phòng Suite,private_room,,,False,,/ đêm,3,,,,True,True,True,,,False,False,,,True,,,,4.427,₫4.427.500,,,True,,,,,True,,,,,,,True,,,,,,,,
629242945429394097,https://www.airbnb.com.vn/rooms/629242945429394097,Thành phố Hà Giang,17,22.81816,104.98444,REGULAR,,Phòng ngủ tập thể cho cả nam & nữ bao gồm bữa sang,shared_room,,,False,,/ đêm,8,,,,True,True,True,,True,False,False,,,,,,,264.753,₫264.753,,,True,,,True,,,,,,,,,,,,,,,,,
617758641149221124,https://www.airbnb.com.vn/rooms/617758641149221124,Thông Nguyên,15,22.57698,104.74398,REPRESENTATIVE,,Panhou Retreat - Phòng Cửa sổ Cao cấp,private_room,,,False,,/ đêm,3,,,,,,True,,,False,,,,,,,,2.656,₫2.656.500,,,True,,,True,,,,,,,,,,,,,,True,True,,
54321851,https://www.airbnb.com.vn/rooms/54321851,Tuyên Quang,11,22.37267,105.37204,REGULAR,,"Anna Homestay
Lâm Bình, Tuyên Quang",shared_room,,,False,,/ đêm,16,,,,True,True,True,,True,False,False,True,,,,,,259.476,₫259.476,True,,,,,,,,,,,,,,,True,,,,,,,
835482592307405431,https://www.airbnb.com.vn/rooms/835482592307405431,Thành phố Hà Giang,8,22.8412179,104.9989573,REGULAR,,-20% Biggest Room@4Bed-8Pax #Center #FREE Parking,private_room,,,False,,/ đêm,8,,,,True,True,True,,,False,False,,True,True,True,,,,,,,True,,,,,,,,True,,,,,,,,,,,,
38164482,https://www.airbnb.com.vn/rooms/38164482,Yên Minh,30,23.1166,105.13999,REGULAR,,"Ideal place to stay in Yen Minh Ha Giang, Vietnam",hotel_room,,,False,,/ đêm,16,,,,True,True,True,,,,,,True,True,True,,,267.664,₫267.664,,,True,,,True,,True,,True,,,,,,,,,,,,,
840998215791992041,https://www.airbnb.com.vn/rooms/840998215791992041,Đồng Văn,5,23.27468,105.3608,REGULAR,,Phòng 2 Giường Đôi,private_room,,,False,,/ đêm,4,,,,True,,True,,True,False,False,,True,,,,,570.589,₫570.589,,,True,,,,,,,,,,,,,,,,,,,,
31373132,https://www.airbnb.com.vn/rooms/31373132,Yên Minh,30,23.12099,105.13579,REGULAR,,Holtel Thiên An,private_room,False,True,False,,/ đêm,16,,,,True,,True,,,,,,True,True,True,"3,0",5,289.055,₫289.055,,,True,4,False,,,True,,,,True,True,,,,,,,,,,
31867510,https://www.airbnb.com.vn/rooms/31867510,Thành phố Hà Giang,17,22.80481,104.97791,REGULAR,,Phoenix Hotel Ha Giang,private_room,,,False,,/ đêm,16,,,,True,,True,,,False,False,,True,,,,,1.255,₫1.255.295,,,True,,,True,True,True,,,True,,,,,,,,,,,,
635856085731034566,https://www.airbnb.com.vn/rooms/635856085731034566,Thành phố Hà Giang,14,22.816137,104.980988,REGULAR,,Sky Buiding House,private_room,False,True,False,,/ đêm,5,,,,True,True,True,,True,,,True,True,True,,"3,67",3,912.942,₫912.942,,,True,3,False,,,,,,,,,,True,,,,,,,,
626569162428492138,https://www.airbnb.com.vn/rooms/626569162428492138,tt. Đồng Văn,8,23.28237,105.36269,REGULAR,,Phòng gia đình Phong-4pax,private_room,,,False,,/ đêm,4,,True,,True,True,True,True,True,False,False,True,,,,,,970.000,₫970.000,True,,,,,,,,,,,,,,,,,,,,,,
43807029,https://www.airbnb.com.vn/rooms/43807029,Quản Bạ,18,23.04471,105.01408,REGULAR,,Chook Bungalow.,entire_home,,,False,,/ đêm,4,,,,True,,True,True,,False,False,True,,,,,,684.706,₫684.706,,,,,,,,,True,,,,,True,,,,,,,,,
29729178,https://www.airbnb.com.vn/rooms/29729178,Yên Minh,30,23.11801,105.13831,REGULAR,,Holtel Thiên An,hotel_room,,,False,,/ đêm,16,,,,True,,True,,,,,,True,True,True,,,308.118,₫308.118,,,True,,,True,,True,,,,,,,,,,True,,,,,
882114173088481940,https://www.airbnb.com.vn/rooms/882114173088481940,Thành phố Hà Giang,5,22.82999,104.98465,REGULAR,,Double Room-YenBien Luxury Hotel,private_room,,,False,,/ đêm,2,,,,True,True,True,,True,,,,True,,,,,1.215,₫1.215.354,,True,True,,,,,,True,,,,,,,,,,,,,,
547455471614570059,https://www.airbnb.com.vn/rooms/547455471614570059,Lũng Cú,30,23.36339,105.31159,REGULAR,,LoloAncientHouse2 *Dongvan* 2pax*Riêng tư*LoloDo2,private_room,False,True,False,,/ đêm,2,True,,True,True,,True,,True,False,False,,,,,,,1.070,₫1.070.653,,,,,,,,True,,,,True,,,,,,,,,,True,
39662337,https://www.airbnb.com.vn/rooms/39662337,Thành phố Hà Giang,2,22.81946,104.95816,REGULAR,,Phòng tập thể,private_room,False,True,False,,/ đêm,6,True,,,True,True,True,,,False,False,True,True,True,True,,,481.803,₫481.803,,,,,,,,,,,,,,,,,,,,,,,
42984777,https://www.airbnb.com.vn/rooms/42984777,,8,23.13519,105.45417,REGULAR,,Meo Vac Valley Homestay,private_room,,,False,,/ đêm,1,,,,True,,True,,,False,,True,True,True,True,,,684.706,₫684.706,,,True,,,True,,True,,,,,,,,,,,,,,,
39129224,https://www.airbnb.com.vn/rooms/39129224,Đạo Đức,30,22.70444,104.96374,REGULAR,,Tour đi xe đạp và trekking với người địa phương,private_room,False,True,False,,/ đêm,10,,,,True,,True,True,,False,False,True,,True,,"5,0",3,267.664,₫267.664,,True,,4,False,,,,,,,True,,,,,,,,,,,
882100605502170723,https://www.airbnb.com.vn/rooms/882100605502170723,Thành phố Hà Giang,5,22.82895,104.98417,REGULAR,,Double Room-YenBien Luxury Hotel,private_room,,,False,,/ đêm,2,,,,True,True,True,,True,,,,True,,,,,1.215,₫1.215.354,,True,True,,,True,,,True,,,,True,,,,,,,,,,
556008302511773436,https://www.airbnb.com.vn/rooms/556008302511773436,Quản Bạ,24,23.04581,105.01547,REGULAR,,1 phòng ngủ đôi trong nhà NGHỈ DAO - Swallow Wings House,private_room,False,False,False,,/ đêm,2,True,,,True,True,True,,True,False,False,True,,,,,,1.118,₫1.118.353,,,,,,,,True,,,,,,,True,,,,,,,,
840991591537368684,https://www.airbnb.com.vn/rooms/840991591537368684,Đồng Văn,5,23.27651,105.36195,REGULAR,,Phòng 2 Giường Đôi,private_room,,,False,,/ đêm,4,,,,True,,True,,True,False,False,,True,,,,,570.589,₫570.589,,,True,,,,,,,,,,,,,,,,,,,,
24139809,https://www.airbnb.com.vn/rooms/24139809,,13,22.78283,104.97704,REGULAR,,Làng Tày homestay,private_room,,,False,,/ đêm,10,,,,True,,,True,,False,False,,,,,,,268.177,₫268.177,,,,,,,True,,,,,,,True,,,,,,,,,
617756630507628760,https://www.airbnb.com.vn/rooms/617756630507628760,Thông Nguyên,11,22.57716,104.74507,REPRESENTATIVE,,Panhou Retreat - Phòng ban công sang trọng,private_room,,,False,,/ đêm,2,,,,,True,True,,,False,,,,,,,,2.909,₫2.909.500,,,True,,,,,,,,,,,,,,,,,,,,
34054435,https://www.airbnb.com.vn/rooms/34054435,Yên Minh,30,23.12237,105.13592,REGULAR,,Nhà khách Thiên An,private_room,,,False,,/ đêm,16,,,,True,True,True,,,,,,True,True,True,"4,67",3,241.359,₫241.359,,,True,,,,,,,,,True,True,,True,,,,,,,,
41989971,https://www.airbnb.com.vn/rooms/41989971,H. Yên Minh,10,22.92814,105.22655,REGULAR,,Trải nghiệm nhà sàn độc đáo của người Tày,private_room,False,False,False,,/ đêm,16,,,,True,,True,True,,False,False,True,,,,,,275.352,₫275.352,,,,,False,True,True,,,,,,,,,,,,,,,,
882097618624210487,https://www.airbnb.com.vn/rooms/882097618624210487,Thành phố Hà Giang,5,22.83002,104.98302,REGULAR,,Double Room-YenBien Luxury Hotel,private_room,,,False,,/ đêm,2,,,,True,True,True,,True,,,,True,,,,,1.215,₫1.215.354,,,True,,,True,,,True,,True,,True,,,,,,,,,,
46887505,https://www.airbnb.com.vn/rooms/46887505,tt. Đồng Văn,3,23.27522,105.36528,REGULAR,,Giường tầng kí túc xá gồm bữa ăn sáng,shared_room,,,False,,/ đêm,12,,,,True,,True,,,False,False,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
44071384,https://www.airbnb.com.vn/rooms/44071384,,5,22.68232,104.68287,REGULAR,,Homestay Xuân Sang,shared_room,,,False,,/ đêm,10,,,,,,True,True,,False,False,True,True,True,,,,268.177,₫268.177,,,,,,True,True,,,,,,,True,,,,,,,,,
40902501,https://www.airbnb.com.vn/rooms/40902501,Hà Giang,22,22.80372,104.97731,REGULAR,,Nhà cô - Ký túc xá nữ (6 khách) thành phố Hà Giang,shared_room,,,False,,/ đêm,6,,,,True,,True,,True,False,False,,True,,,,,,,,,True,,,True,True,,,,,,,True,,,,,,,,,
840973311391198368,https://www.airbnb.com.vn/rooms/840973311391198368,Đồng Văn,19,23.27654,105.36045,REGULAR,,Phòng 4 Người Nhìn Ra Núi Non,private_room,,,False,,/ đêm,4,,,,True,,True,,True,False,False,,True,,,,,627.647,₫627.647,,,True,,,,,,,,,,,,,,,,,,,,
35485333,https://www.airbnb.com.vn/rooms/35485333,Thành phố Ha Giang,18,22.81554,104.98883,REGULAR,,"Khách sạn lịch sử Hà Giang - Triple (1 Q, 1 S) II",hotel_room,,,False,,/ đêm,3,,,,True,,True,,,False,False,,True,True,True,,,1.232,₫1.232.471,,,True,,,True,True,,,,,,,,,,,,,,,,
41256749,https://www.airbnb.com.vn/rooms/41256749,Thành phố Hà Giang,13,22.80393,104.9782,REGULAR,,Khách sạn Central Backpackers Hà Giang & Tour,shared_room,,,False,,/ đêm,16,,,,True,,,,,,,True,True,True,,,,342.353,₫342.353,,,True,,,True,True,,,,,,,,,,,,,,,,
40685806,https://www.airbnb.com.vn/rooms/40685806,Hà Giang,9,22.80152,104.97867,REGULAR,,Khách sạn giá rẻ,private_room,,,False,,/ đêm,8,,,,True,,True,,,False,False,True,,True,True,,,439.707,₫439.707,,,True,,,True,True,,,,,,,,,,,,,,,,
24702020,https://www.airbnb.com.vn/rooms/24702020,Hà Giang,10,22.82412,104.98191,REGULAR,,239 Ly Tu Trong Quan 1 155,private_room,False,False,False,,/ đêm,6,,,,True,,,True,,False,False,,True,,,,,267.664,₫267.664,,,True,,False,,,,,,,,,True,,,,,,,,,
882278870874231657,https://www.airbnb.com.vn/rooms/882278870874231657,Thành phố Hà Giang,5,22.82841,104.98493,REGULAR,,Twin Room - YenBien Luxury Hotel,private_room,,,False,,/ đêm,2,,,,True,True,True,,True,,,,True,,,,,1.215,₫1.215.354,,,True,,,True,,,True,,True,,True,,,,,,,,,,
624989802299243231,https://www.airbnb.com.vn/rooms/624989802299243231,Thành phố Hà Giang,11,22.826927,104.947685,REGULAR,,W6 Basecamp.  Tận hưởng vẻ đẹp của thiên nhiên.,entire_home,,,False,,/ đêm,16,,,,True,,,True,True,False,False,True,,True,,,,,,,,,,,,,,True,True,,,,True,,,,,,,,,
882283748497527205,https://www.airbnb.com.vn/rooms/882283748497527205,Thành phố Hà Giang,5,22.82821,104.98464,REGULAR,,Twin Room - YenBien Luxury Hotel,private_room,,,False,,/ đêm,2,,,,True,True,True,,True,,,,True,,,,,,,,,True,,,True,,,True,,True,,True,,,,,,,,,,
653417208051319650,https://www.airbnb.com.vn/rooms/653417208051319650,Thành phố Hà Giang,13,22.81528,104.96276,REPRESENTATIVE,,Hà Giang Ali Hostel Phòng Đôi 2 Giường 202,private_room,,,False,,/ đêm,4,,,,True,True,True,,True,False,False,,True,True,True,,,400.000,₫400.000,,,True,,,,,,,,,,,,,,,,,,,,
838184429078089588,https://www.airbnb.com.vn/rooms/838184429078089588,Thành phố Hà Giang,11,22.83286,104.99111,REGULAR,,phòng 2 giường đơn,private_room,,,False,,/ đêm,4,,,,True,True,True,,True,False,False,,,,,,,939.849,₫939.849,,,True,,,,,,,True,,,,True,,,,,,,,,
38693295,https://www.airbnb.com.vn/rooms/38693295,,10,22.53864,104.82957,REGULAR,,Long Trà Hotel - Trải nghiệm trà Hotel,private_room,,,False,,/ đêm,16,,,,True,,True,True,,False,False,,True,True,,,,342.353,₫342.353,,,True,,,,True,,,,,,,True,,,,,,,,,
27859988,https://www.airbnb.com.vn/rooms/27859988,Thành phố Hà Giang,25,22.8301,104.98348,REGULAR,,Các tour vòng quanh Bắc Hà Giang và khách sạn giá rẻ,private_room,,,False,,/ đêm,2,,,,True,,True,,,False,False,,True,True,True,"4,56",16,319.530,₫319.530,,,True,,,True,True,,,,,,,,,,,,,,,,
42438220,https://www.airbnb.com.vn/rooms/42438220,Đồng Văn,7,23.27934,105.36154,REGULAR,,Ký túc xá - Nhà dân tộc - Nhà hàng - Quán bar,shared_room,,,False,,/ đêm,1,,,,True,,True,,,False,False,,,,,,,296.706,₫296.706,,,True,,,True,True,,,,True,,,,,,,,,,,,
42612876,https://www.airbnb.com.vn/rooms/42612876,Thành phố Hà Giang,12,22.80485,104.97673,REGULAR,,Ký túc xá & Tham quan Thiên đường Hà Giang,shared_room,,,False,,/ đêm,16,,,,True,,True,True,True,,,True,True,True,True,,,251.126,₫251.126,,,,,,,,,True,,,,,,True,,,,,,,,
34291239,https://www.airbnb.com.vn/rooms/34291239,Lũng Cú,30,23.36525,105.31002,REGULAR,,Đồng Văn*Lô Lô Chải * Phòng tắm 4Pax*Bên ngoài,shared_room,,,False,,/ đêm,4,,,True,True,,True,,,False,False,,,,,,,256.968,₫256.968,,,,,,True,True,,,,,True,,,,,,,,,,,
40214324,https://www.airbnb.com.vn/rooms/40214324,Thành phố Hà Giang,16,22.77545,104.97003,REGULAR,,Bungalow với 2 giường đôi tại RockGarden,private_room,,,False,,/ đêm,4,,,True,True,,True,,,False,False,,,True,,,,856.514,₫856.514,,,True,,,,True,,True,,,,,True,,,,,,,,,
25469111,https://www.airbnb.com.vn/rooms/25469111,Thành phố Hà Giang,14,22.82527,104.97249,REGULAR,,Mrs Dang Thi Tuyet's Homestay Villa,private_room,False,False,False,,/ đêm,2,True,,,True,,True,,True,False,False,True,True,True,,,2,570.589,₫570.589,,,,5,,,,,True,,,,,,,,,,,,,,
882363725587439740,https://www.airbnb.com.vn/rooms/882363725587439740,Thành phố Hà Giang,9,22.82891,104.98438,REGULAR,,Excutive Suite - YenBien Luxury,private_room,,,False,,/ đêm,2,,,,True,,True,,True,,,,True,,,,,2.795,₫2.795.884,,,True,,,,,,True,,,,,,,,,,,,,,
24727756,https://www.airbnb.com.vn/rooms/24727756,Thành phố Hà Giang,9,22.82694,104.98543,REGULAR,,Sống cùng gia đình bản xứ Chiaki,shared_room,,,False,,/ đêm,15,,,,True,,True,,,False,False,True,True,True,,,,267.650,₫267.650,,,True,,,True,,True,,,,,,,,,,,,,,,
19426752,https://www.airbnb.com.vn/rooms/19426752,tt. Vinh Quang,12,22.68103,104.67142,REGULAR,,Su Phi CBT - Sống cùng gia đình bản xứ Ban Luoc,shared_room,,,False,,/ đêm,4,,,,,,True,True,,False,False,True,,,,,,963.560,₫963.560,,,,,,,True,,,,,,,,,,,,,,,,
40183451,https://www.airbnb.com.vn/rooms/40183451,Thành phố Hà Giang,30,22.83557,104.97968,REGULAR,,Đồng Văn H'mong homestay,private_room,False,False,False,,/ đêm,2,,,True,True,True,True,,,,,True,,True,,,,,,,,,,False,,,,,,,True,True,,,,,,,,,,True
24984028,https://www.airbnb.com.vn/rooms/24984028,Phương Thiện,30,22.80438,104.97581,REGULAR,,"Gia đình bản xứ Cindy, thành phố Hà Giang, Việt Nam",hotel_room,,,False,,/ đêm,16,,,,True,,,,,False,False,True,,,,,,187.363,₫187.363,,,True,,,,True,,,,,,,,,,,,,,,,
17520263,https://www.airbnb.com.vn/rooms/17520263,,30,22.67958,104.92088,REGULAR,,Sống cùng gia đình bản xứ tại làng Ban Len,shared_room,,,False,,/ đêm,9,,,,True,,True,True,,,,True,True,,,,,,,,,,,,,True,True,,,True,,,True,,,,,,,,,
577042536382196609,https://www.airbnb.com.vn/rooms/577042536382196609,Thành phố Hà Giang,4,22.82846,104.98484,REGULAR,,Double room - Yen Bien Luxury Hotel 4*,private_room,,,False,,/ đêm,2,,,,True,True,True,,True,,,,True,,,,,1.215,₫1.215.354,,,True,,,,,,True,,,,,,,,,,,,,,
629246570019406471,https://www.airbnb.com.vn/rooms/629246570019406471,Thành phố Hà Giang,17,22.81999,104.98607,REGULAR,,Nhà trọ và chỗ nghỉ phục vụ bữa sáng,shared_room,,,False,,/ đêm,8,,,,True,True,True,,True,False,False,,,,,,,263.847,₫263.847,,,True,,,True,,,,,,,,,,,,,,,,,
27906389,https://www.airbnb.com.vn/rooms/27906389,Lũng Cú,10,23.36274,105.31377,REGULAR,,Phòng Riêng Homie Homestay,private_room,False,False,False,,/ đêm,2,True,,,True,,True,True,,False,False,True,,,,,2,1.141,₫1.141.177,,,,5,,,,True,,,,True,,,,,True,,,,,,
52764738,https://www.airbnb.com.vn/rooms/52764738,Thành phố Hà Giang,5,22.8227,104.98402,REGULAR,,Casa particular đáng yêu ở thành phố Hà Giang,entire_home,,,False,,/ đêm,2,,,,True,True,True,True,,False,False,,True,,,,,1.711,₫1.711.766,,,True,,,True,,,,,,,,,,,,,,,,,
779188741613776523,https://www.airbnb.com.vn/rooms/779188741613776523,Chiêm Hóa,10,22.3171,105.21363,REGULAR,,nhà bị lệch,private_room,,,False,,/ đêm,4,,,,,True,True,,,False,False,,True,,,,,303.553,₫303.553,,,,,,,,,,True,,True,,,,,,,,,,,
32527097,https://www.airbnb.com.vn/rooms/32527097,Thành phố Hà Giang,22,22.80462,104.97934,REGULAR,,Nhà trọ Good Morning Hagiang,shared_room,,,False,,/ đêm,16,,,,True,,True,,,False,,,,True,,,,,,,,,,,,True,,,,,,,True,,,,,,,,,
690800877138749910,https://www.airbnb.com.vn/rooms/690800877138749910,Thành phố Hà Giang,5,22.7775,104.96961,REGULAR,,Boutique Bungalow có bể bơi,private_room,,,False,,/ đêm,4,,,,True,True,True,,True,False,False,,True,,,,,970.000,₫970.000,,,True,,,,,,True,,,,,,,,,,,,,,
10538232,https://www.airbnb.com.vn/rooms/10538232,Ha Giang City,8,22.76721,104.94002,REGULAR,,Minh Hieu,private_room,False,False,False,,/ đêm,3,,,,True,,True,True,,False,False,True,True,True,True,,,267.664,₫267.664,,,,,False,,,,,,,,,,,,,,,,,,
762901981653524967,https://www.airbnb.com.vn/rooms/762901981653524967,Thành phố Hà Giang,5,22.81583,104.96381,REGULAR,,Nhà trọ tập thể Hà Giang Ali 8,shared_room,,,False,,/ đêm,1,,,,True,,True,,True,False,False,,,True,,,,248.515,₫248.515,,True,True,,,,,,,True,,,,,,,,,,,,,
42439711,https://www.airbnb.com.vn/rooms/42439711,tt. Đồng Văn,13,23.27905,105.36099,REGULAR,,Dorm- ethnichouse- restaurant-bar,shared_room,,,False,,/ đêm,1,,,,True,,True,,,False,False,,,,,,,136.941,₫136.941,,,,,,True,True,,,,True,,,,,,,,,,,,
35486466,https://www.airbnb.com.vn/rooms/35486466,Thành phố Ha Giang,18,22.81438,104.99075,REGULAR,,Khách sạn Lịch sử Hà Giang - Phòng bốn tầng (2 Q),hotel_room,,,False,,/ đêm,4,,,,True,,True,,,False,False,,True,True,True,,,1.460,₫1.460.707,,,True,,,True,True,,,,,,,,,,,,,,,,
